BVP,TEMP,ACC_x,ACC_y,ACC_z
-20.750109,34.258049,53.000000,29.000000,21.000000
-5.124947,34.246548,56.000000,30.000000,21.000000
12.561666,34.239273,50.000000,31.000000,24.000000
25.336164,34.236771,52.000000,31.000000,21.000000
30.999750,34.239220,56.000000,25.000000,21.000000
29.161301,34.246468,55.000000,29.000000,18.000000
20.189466,34.257984,50.000000,28.000000,24.000000
8.482469,34.272797,51.000000,31.000000,22.000000
0.865601,34.258537,48.000000,34.000000,16.000000
-0.153538,34.247501,51.000000,31.000000,21.000000
1.431810,34.240597,47.000000,32.000000,22.000000
0.638693,34.238297,45.000000,32.000000,21.000000
-3.140610,34.240726,51.000000,30.000000,27.000000
-7.498649,34.247704,46.000000,33.000000,28.000000
-11.461750,34.258701,52.000000,28.000000,23.000000
-16.112625,34.272797,57.000000,27.000000,19.000000
-21.713249,34.257694,53.000000,29.000000,14.000000
-25.203714,34.245804,52.000000,28.000000,18.000000
-21.463917,34.238159,48.000000,35.000000,22.000000
-9.364347,34.235378,49.000000,31.000000,25.000000
5.322017,34.237720,49.000000,29.000000,30.000000
16.939543,34.245110,46.000000,34.000000,27.000000
25.915398,34.257107,49.000000,29.000000,24.000000
33.706650,34.272797,53.000000,29.000000,20.000000
37.252720,34.259861,52.000000,31.000000,17.000000
33.442116,34.250618,54.000000,29.000000,19.000000
24.687210,34.245956,49.000000,32.000000,23.000000
15.601550,34.246288,51.000000,32.000000,23.000000
7.527846,34.251644,52.000000,29.000000,24.000000
0.110515,34.261711,49.000000,29.000000,23.000000
-4.867867,34.275806,53.000000,28.000000,21.000000
-6.587154,34.292809,54.000000,28.000000,22.000000
-9.217306,34.280247,52.000000,30.000000,23.000000
-17.071487,34.270351,53.000000,31.000000,19.000000
-28.180040,34.264000,51.000000,30.000000,20.000000
-36.583412,34.261703,48.000000,31.000000,23.000000
-37.191570,34.263668,49.000000,31.000000,24.000000
-27.512478,34.269821,47.000000,33.000000,22.000000
-10.027946,34.279793,48.000000,30.000000,24.000000
7.939293,34.292809,48.000000,33.000000,27.000000
20.635456,34.276737,47.000000,32.000000,25.000000
27.074791,34.264111,54.000000,28.000000,20.000000
27.156490,34.256062,54.000000,28.000000,17.000000
21.297445,34.253242,51.000000,29.000000,19.000000
13.471327,34.255890,53.000000,29.000000,22.000000
8.664006,34.263847,47.000000,33.000000,25.000000
7.534503,34.276520,52.000000,30.000000,26.000000
7.239803,34.292809,48.000000,33.000000,27.000000
6.261953,34.280167,43.000000,33.000000,26.000000
5.362622,34.270679,50.000000,29.000000,24.000000
4.184000,34.265038,51.000000,30.000000,21.000000
-0.112535,34.263489,54.000000,30.000000,18.000000
-9.656400,34.265972,57.000000,27.000000,20.000000
-22.209471,34.272148,54.000000,30.000000,22.000000
-30.441725,34.281410,50.000000,31.000000,21.000000
-26.384499,34.292809,51.000000,28.000000,24.000000
-9.822138,34.274090,51.000000,30.000000,23.000000
10.596115,34.257786,49.000000,29.000000,22.000000
26.151108,34.245106,59.000000,25.000000,23.000000
33.047359,34.236874,50.000000,33.000000,23.000000
30.444988,34.233582,49.000000,28.000000,23.000000
20.764151,34.235378,53.000000,31.000000,20.000000
10.246984,34.242023,48.000000,32.000000,19.000000
3.199682,34.252781,49.000000,30.000000,22.000000
-1.566680,34.235439,50.000000,32.000000,22.000000
-5.918217,34.222378,51.000000,31.000000,24.000000
-8.625461,34.214508,50.000000,32.000000,25.000000
-8.526067,34.212219,45.000000,32.000000,27.000000
-8.525590,34.215485,50.000000,30.000000,20.000000
-13.597523,34.223911,55.000000,29.000000,17.000000
-24.963617,34.236740,54.000000,30.000000,20.000000
-36.864403,34.252781,51.000000,32.000000,22.000000
-39.417767,34.239502,48.000000,29.000000,23.000000
-26.918617,34.229103,54.000000,30.000000,26.000000
-4.497410,34.222462,44.000000,35.000000,25.000000
16.553114,34.220078,47.000000,31.000000,24.000000
29.385239,34.222160,54.000000,29.000000,20.000000
33.182285,34.228642,52.000000,31.000000,17.000000
28.369568,34.239120,50.000000,29.000000,21.000000
17.895525,34.252781,54.000000,29.000000,23.000000
9.033387,34.237419,50.000000,31.000000,23.000000
6.251709,34.225479,49.000000,30.000000,26.000000
5.630303,34.217983,50.000000,30.000000,23.000000
1.458884,34.215481,51.000000,30.000000,21.000000
-5.437520,34.218117,58.000000,27.000000,21.000000
-10.259097,34.225689,52.000000,28.000000,23.000000
-11.858768,34.237591,49.000000,30.000000,23.000000
-13.675003,34.252781,54.000000,33.000000,19.000000
-18.288757,34.238831,53.000000,30.000000,21.000000
-22.717003,34.227993,51.000000,32.000000,21.000000
-20.164627,34.221161,45.000000,33.000000,23.000000
-8.025556,34.218811,48.000000,33.000000,24.000000
7.849631,34.221107,46.000000,33.000000,26.000000
20.289146,34.227917,48.000000,33.000000,28.000000
27.984074,34.238770,49.000000,31.000000,25.000000
30.826963,34.252781,52.000000,29.000000,18.000000
25.890062,34.237701,50.000000,30.000000,18.000000
14.191139,34.225937,49.000000,30.000000,17.000000
4.064115,34.218510,54.000000,29.000000,20.000000
1.712886,34.215973,51.000000,31.000000,27.000000
4.125733,34.218506,52.000000,31.000000,27.000000
5.491479,34.225933,46.000000,32.000000,26.000000
5.106303,34.237698,49.000000,31.000000,25.000000
4.552992,34.252781,51.000000,30.000000,19.000000
1.825451,34.238781,50.000000,31.000000,20.000000
-6.479249,34.227955,53.000000,32.000000,20.000000
-19.140722,34.221184,51.000000,31.000000,20.000000
-29.325941,34.218918,54.000000,29.000000,20.000000
-29.026720,34.221291,54.000000,29.000000,20.000000
-16.276428,34.228123,49.000000,30.000000,23.000000
1.972735,34.238922,51.000000,29.000000,24.000000
16.359715,34.252781,53.000000,29.000000,21.000000
23.389183,34.237442,53.000000,28.000000,22.000000
24.635906,34.225353,49.000000,30.000000,24.000000
21.518356,34.217583,51.000000,30.000000,24.000000
15.519913,34.214756,48.000000,35.000000,18.000000
10.089209,34.217144,49.000000,32.000000,19.000000
7.819880,34.224663,50.000000,31.000000,21.000000
7.234087,34.236855,46.000000,33.000000,21.000000
5.395948,34.252781,50.000000,32.000000,25.000000
2.405182,34.240086,49.000000,30.000000,27.000000
0.247200,34.231049,50.000000,32.000000,26.000000
-1.563604,34.226536,48.000000,32.000000,26.000000
-5.866749,34.226936,49.000000,29.000000,21.000000
-13.804103,34.232265,57.000000,29.000000,18.000000
-23.325552,34.242199,52.000000,30.000000,18.000000
-29.687719,34.256073,57.000000,28.000000,19.000000
-26.500507,34.272797,43.000000,34.000000,27.000000
-11.277319,34.259926,47.000000,34.000000,28.000000
9.516313,34.249741,48.000000,31.000000,25.000000
25.514647,34.243179,47.000000,30.000000,24.000000
31.799295,34.240780,52.000000,31.000000,21.000000
29.580299,34.242775,51.000000,30.000000,21.000000
21.836990,34.249104,52.000000,31.000000,20.000000
12.638898,34.259377,53.000000,29.000000,21.000000
6.304833,34.272797,51.000000,31.000000,20.000000
4.105468,34.257160,51.000000,29.000000,22.000000
2.674063,34.244957,51.000000,28.000000,23.000000
-2.411951,34.237247,54.000000,29.000000,21.000000
-10.028317,34.234615,53.000000,29.000000,22.000000
-14.447203,34.237247,52.000000,29.000000,24.000000
-14.518554,34.244957,54.000000,29.000000,22.000000
-15.837716,34.257160,55.000000,28.000000,19.000000
-22.090105,34.272797,57.000000,28.000000,20.000000
-30.100119,34.259411,48.000000,33.000000,20.000000
-33.318848,34.249168,49.000000,32.000000,22.000000
-27.292994,34.242874,49.000000,31.000000,22.000000
-13.577016,34.240906,50.000000,30.000000,23.000000
1.212711,34.243313,52.000000,31.000000,23.000000
11.210083,34.249855,50.000000,30.000000,24.000000
14.093323,34.259995,52.000000,31.000000,23.000000
9.711671,34.272797,50.000000,30.000000,19.000000
0.592886,34.256020,50.000000,29.000000,17.000000
-7.670907,34.242092,53.000000,30.000000,19.000000
-10.213892,34.232113,51.000000,31.000000,21.000000
-7.304699,34.226761,52.000000,31.000000,23.000000
-3.335620,34.226364,47.000000,32.000000,27.000000
-1.627199,34.230907,48.000000,31.000000,25.000000
-2.419344,34.240002,49.000000,30.000000,22.000000
-5.232703,34.252781,53.000000,30.000000,19.000000
-10.075452,34.236980,51.000000,29.000000,19.000000
-16.588659,34.224911,53.000000,30.000000,21.000000
-23.110994,34.217495,50.000000,32.000000,21.000000
-25.453836,34.215168,54.000000,27.000000,21.000000
-19.269325,34.217995,53.000000,27.000000,21.000000
-6.120782,34.225697,52.000000,31.000000,23.000000
7.183343,34.237640,52.000000,28.000000,23.000000
16.576508,34.252781,56.000000,28.000000,17.000000
22.754360,34.238724,52.000000,29.000000,21.000000
25.586342,34.227737,52.000000,28.000000,23.000000
22.969666,34.220753,50.000000,34.000000,18.000000
15.899121,34.218304,51.000000,31.000000,21.000000
9.110946,34.220581,49.000000,33.000000,20.000000
5.822319,34.227470,49.000000,30.000000,21.000000
4.799574,34.238506,50.000000,31.000000,21.000000
3.268475,34.252781,47.000000,32.000000,23.000000
0.300293,34.238003,52.000000,32.000000,26.000000
-3.483540,34.226532,51.000000,30.000000,21.000000
-7.667327,34.219330,52.000000,27.000000,20.000000
-13.206619,34.216911,54.000000,30.000000,17.000000
-21.090429,34.219421,50.000000,30.000000,18.000000
-28.762884,34.226673,51.000000,32.000000,19.000000
-29.767958,34.238117,53.000000,30.000000,21.000000
-19.732344,34.252781,48.000000,32.000000,29.000000
-2.342022,34.238308,45.000000,35.000000,29.000000
13.627858,34.227020,47.000000,30.000000,24.000000
22.871864,34.219875,55.000000,28.000000,20.000000
25.677017,34.217407,54.000000,28.000000,16.000000
22.978600,34.219795,55.000000,27.000000,19.000000
15.726476,34.226898,55.000000,29.000000,20.000000
8.085155,34.238205,51.000000,29.000000,22.000000
4.421191,34.252781,52.000000,29.000000,24.000000
3.447711,34.238285,51.000000,28.000000,22.000000
0.945101,34.227039,57.000000,25.000000,19.000000
-3.684762,34.219982,54.000000,25.000000,19.000000
-7.540997,34.217609,49.000000,30.000000,21.000000
-8.721873,34.220062,53.000000,32.000000,22.000000
-8.662726,34.227165,52.000000,30.000000,19.000000
-10.989872,34.238388,49.000000,33.000000,20.000000
-17.951809,34.252781,48.000000,31.000000,21.000000
-26.917269,34.238029,51.000000,30.000000,21.000000
-30.576063,34.226490,51.000000,32.000000,23.000000
-22.877739,34.219162,51.000000,30.000000,28.000000
-6.106703,34.216599,51.000000,32.000000,22.000000
10.221033,34.219009,55.000000,27.000000,20.000000
19.012831,34.226257,54.000000,28.000000,17.000000
20.043673,34.237839,53.000000,29.000000,16.000000
15.208152,34.252781,49.000000,28.000000,19.000000
6.873850,34.238724,46.000000,34.000000,23.000000
0.029052,34.227940,48.000000,31.000000,27.000000
-1.334538,34.221294,49.000000,32.000000,27.000000
1.100554,34.219219,45.000000,32.000000,25.000000
3.188251,34.221764,55.000000,29.000000,22.000000
3.174697,34.228676,55.000000,30.000000,18.000000
0.969641,34.239349,53.000000,28.000000,18.000000
-4.016366,34.252781,55.000000,28.000000,17.000000
-11.895458,34.236618,53.000000,27.000000,22.000000
-21.376486,34.223225,50.000000,26.000000,24.000000
-30.340349,34.213612,49.000000,29.000000,23.000000
-34.864220,34.208405,52.000000,27.000000,21.000000
-29.941998,34.207905,60.000000,25.000000,19.000000
-15.707592,34.212109,55.000000,26.000000,21.000000
0.306344,34.220657,55.000000,32.000000,19.000000
11.434213,34.232769,48.000000,32.000000,20.000000
17.109730,34.216244,49.000000,32.000000,21.000000
18.329821,34.203526,46.000000,32.000000,22.000000
14.898416,34.195633,47.000000,31.000000,22.000000
8.271738,34.193085,52.000000,29.000000,24.000000
1.942197,34.195995,53.000000,30.000000,25.000000
-2.037415,34.204102,52.000000,31.000000,21.000000
-4.302777,34.216736,58.000000,29.000000,17.000000
-5.954336,34.232769,52.000000,29.000000,15.000000
-7.445792,34.219669,53.000000,29.000000,17.000000
-9.928744,34.209591,50.000000,30.000000,20.000000
-15.536638,34.203316,49.000000,29.000000,22.000000
-24.672232,34.201244,47.000000,30.000000,29.000000
-33.022461,34.203468,46.000000,31.000000,29.000000
-33.013134,34.209824,51.000000,30.000000,23.000000
-20.941883,34.219860,53.000000,28.000000,19.000000
-2.539965,34.232769,54.000000,29.000000,15.000000
12.229461,34.216412,52.000000,30.000000,17.000000
18.781008,34.203350,55.000000,29.000000,18.000000
18.972559,34.194798,55.000000,28.000000,20.000000
15.552157,34.191517,49.000000,30.000000,24.000000
9.944244,34.193893,53.000000,28.000000,26.000000
4.442269,34.201927,54.000000,28.000000,21.000000
1.885448,34.215202,53.000000,26.000000,19.000000
1.900499,34.232769,56.000000,29.000000,19.000000
1.631977,34.222229,54.000000,29.000000,19.000000
0.914962,34.215744,56.000000,31.000000,20.000000
1.628417,34.214039,48.000000,33.000000,20.000000
2.164171,34.217350,48.000000,30.000000,22.000000
-1.051160,34.225525,49.000000,30.000000,24.000000
-7.953307,34.238087,51.000000,32.000000,24.000000
-15.195360,34.254242,49.000000,32.000000,23.000000
-18.406010,34.272797,49.000000,31.000000,27.000000
-13.161330,34.261269,50.000000,33.000000,22.000000
0.826739,34.251904,52.000000,26.000000,19.000000
16.781988,34.245670,54.000000,28.000000,18.000000
26.768686,34.243183,54.000000,29.000000,16.000000
29.108767,34.244766,54.000000,30.000000,21.000000
27.395573,34.250481,50.000000,35.000000,27.000000
24.898561,34.260056,46.000000,30.000000,27.000000
22.822184,34.272797,50.000000,29.000000,25.000000
21.748890,34.256607,51.000000,29.000000,19.000000
21.192881,34.244011,53.000000,27.000000,20.000000
18.253736,34.236095,54.000000,31.000000,18.000000
10.795602,34.233456,51.000000,30.000000,20.000000
1.482277,34.236248,55.000000,29.000000,21.000000
-5.098334,34.244244,55.000000,28.000000,21.000000
-8.370029,34.256798,51.000000,30.000000,24.000000
-11.747424,34.272797,52.000000,31.000000,23.000000
-17.982702,34.259731,56.000000,26.000000,20.000000
-26.392881,34.249733,53.000000,28.000000,21.000000
-32.283737,34.243568,56.000000,26.000000,21.000000
-29.019203,34.241615,52.000000,29.000000,21.000000
-14.962178,34.243935,46.000000,33.000000,19.000000
2.776088,34.250305,52.000000,30.000000,22.000000
16.137672,34.260223,50.000000,31.000000,24.000000
23.413992,34.272797,46.000000,31.000000,23.000000
25.326273,34.255810,52.000000,30.000000,24.000000
21.803185,34.241726,49.000000,31.000000,25.000000
15.400618,34.231659,48.000000,31.000000,26.000000
10.070614,34.226295,51.000000,32.000000,22.000000
6.132884,34.225952,50.000000,29.000000,21.000000
1.464438,34.230610,53.000000,29.000000,21.000000
-3.881449,34.239849,52.000000,29.000000,18.000000
-7.560512,34.252781,53.000000,27.000000,23.000000
-8.266317,34.237118,54.000000,31.000000,24.000000
-7.709587,34.225159,47.000000,33.000000,27.000000
-9.592018,34.217800,48.000000,31.000000,27.000000
-16.578156,34.215481,47.000000,31.000000,26.000000
-26.094648,34.218269,49.000000,30.000000,22.000000
-29.931604,34.225895,55.000000,28.000000,20.000000
-22.271631,34.237743,55.000000,28.000000,18.000000
-6.641286,34.252781,54.000000,26.000000,19.000000
9.145010,34.238632,54.000000,28.000000,21.000000
20.004429,34.227573,50.000000,29.000000,24.000000
22.921059,34.220554,54.000000,29.000000,26.000000
17.397514,34.218102,45.000000,31.000000,20.000000
8.482105,34.220402,59.000000,26.000000,21.000000
3.191953,34.227341,49.000000,33.000000,15.000000
3.458431,34.238441,48.000000,34.000000,18.000000
5.167619,34.252781,51.000000,31.000000,22.000000
3.794097,34.238079,48.000000,32.000000,23.000000
-0.341407,34.226669,49.000000,32.000000,25.000000
-3.809770,34.219501,50.000000,31.000000,25.000000
-5.769615,34.217091,49.000000,30.000000,23.000000
-8.789259,34.219582,54.000000,27.000000,16.000000
-14.907467,34.226795,57.000000,27.000000,15.000000
-22.157515,34.238182,52.000000,31.000000,16.000000
-24.139765,34.252781,50.000000,31.000000,22.000000
-15.890735,34.238262,55.000000,30.000000,26.000000
-0.931881,34.226936,45.000000,31.000000,31.000000
13.335086,34.219769,51.000000,30.000000,28.000000
24.296396,34.217293,50.000000,30.000000,21.000000
31.079500,34.219688,57.000000,29.000000,17.000000
30.630854,34.226814,53.000000,30.000000,17.000000
23.832611,34.238163,52.000000,29.000000,19.000000
16.873951,34.252781,52.000000,31.000000,22.000000
13.285333,34.238350,51.000000,29.000000,21.000000
11.251328,34.227161,55.000000,28.000000,23.000000
8.794913,34.220142,52.000000,27.000000,21.000000
6.601569,34.217789,52.000000,29.000000,24.000000
5.319606,34.220234,51.000000,33.000000,22.000000
2.979297,34.227303,54.000000,31.000000,20.000000
-3.426351,34.238464,54.000000,32.000000,19.000000
-14.095404,34.252781,47.000000,32.000000,23.000000
-24.807827,34.237961,46.000000,30.000000,25.000000
-28.367493,34.226360,46.000000,31.000000,24.000000
-19.651188,34.218983,51.000000,31.000000,24.000000
-2.061860,34.216396,54.000000,30.000000,20.000000
14.975153,34.218811,59.000000,26.000000,12.000000
25.918316,34.226097,57.000000,30.000000,12.000000
30.512007,34.237743,54.000000,29.000000,21.000000
28.021009,34.252781,49.000000,29.000000,25.000000
18.695536,34.238827,45.000000,31.000000,28.000000
7.925858,34.228138,50.000000,29.000000,29.000000
1.612693,34.221569,44.000000,36.000000,20.000000
-0.679477,34.219532,50.000000,31.000000,20.000000
-2.657004,34.222069,57.000000,26.000000,17.000000
-4.424325,34.228920,52.000000,30.000000,14.000000
-4.107743,34.239491,54.000000,26.000000,20.000000
-3.083289,34.252781,53.000000,28.000000,22.000000
-4.613413,34.236465,52.000000,28.000000,22.000000
-9.566026,34.222923,55.000000,30.000000,22.000000
-16.547461,34.213200,55.000000,26.000000,22.000000
-22.888718,34.207939,55.000000,26.000000,19.000000
-23.542210,34.207451,53.000000,35.000000,13.000000
-14.798697,34.211742,54.000000,38.000000,14.000000
-0.338743,34.220451,50.000000,31.000000,19.000000
12.072305,34.232769,46.000000,35.000000,25.000000
18.799629,34.216473,45.000000,33.000000,26.000000
20.547169,34.203976,45.000000,31.000000,26.000000
17.885643,34.196251,50.000000,34.000000,26.000000
11.626472,34.193794,50.000000,31.000000,19.000000
5.225906,34.196690,61.000000,29.000000,12.000000
1.819541,34.204662,68.000000,28.000000,10.000000
0.366255,34.217060,47.000000,33.000000,16.000000
-1.598828,34.232769,43.000000,32.000000,19.000000
-3.761067,34.219307,55.000000,29.000000,27.000000
-5.724897,34.208874,49.000000,30.000000,23.000000
-9.891257,34.202316,50.000000,28.000000,21.000000
-16.979055,34.200085,54.000000,30.000000,22.000000
-24.011410,34.202316,50.000000,32.000000,23.000000
-28.515759,34.208874,52.000000,28.000000,20.000000
-28.800068,34.219307,52.000000,27.000000,20.000000
-22.521177,34.232769,54.000000,28.000000,20.000000
-10.751161,34.217068,56.000000,25.000000,22.000000
0.183595,34.204685,53.000000,28.000000,22.000000
5.312760,34.196724,55.000000,28.000000,25.000000
5.433493,34.193836,52.000000,27.000000,21.000000
2.846427,34.196297,51.000000,31.000000,18.000000
-2.474159,34.204014,51.000000,32.000000,18.000000
-9.761201,34.216496,46.000000,31.000000,20.000000
-16.179058,34.232769,49.000000,34.000000,22.000000
-21.922689,34.220432,47.000000,32.000000,23.000000
-27.719734,34.211704,48.000000,33.000000,28.000000
-26.825243,34.207401,47.000000,34.000000,27.000000
-13.885282,34.207878,51.000000,29.000000,23.000000
1.397697,34.213142,53.000000,30.000000,17.000000
4.280430,34.222878,55.000000,26.000000,16.000000
-5.864892,34.236439,53.000000,29.000000,19.000000
-14.948657,34.252781,51.000000,32.000000,24.000000
-7.642874,34.239529,48.000000,31.000000,27.000000
18.871138,34.229004,50.000000,31.000000,27.000000
51.557034,34.222187,48.000000,31.000000,22.000000
75.881493,34.219669,55.000000,27.000000,22.000000
89.060074,34.221706,52.000000,30.000000,21.000000
91.922447,34.228252,55.000000,29.000000,19.000000
80.261581,34.238892,52.000000,28.000000,21.000000
54.419811,34.252781,50.000000,32.000000,21.000000
25.910402,34.237679,50.000000,27.000000,23.000000
7.732463,34.225967,53.000000,29.000000,21.000000
5.673289,34.218632,59.000000,26.000000,24.000000
16.487303,34.216190,53.000000,28.000000,23.000000
24.915667,34.218781,58.000000,27.000000,20.000000
14.372032,34.226200,51.000000,30.000000,19.000000
-10.774819,34.237869,46.000000,32.000000,19.000000
-31.102407,34.252781,51.000000,31.000000,22.000000
-40.344151,34.238567,48.000000,32.000000,24.000000
-45.648712,34.227501,50.000000,31.000000,27.000000
-46.757702,34.220509,51.000000,31.000000,27.000000
-37.392349,34.218102,50.000000,30.000000,25.000000
-18.663681,34.220448,45.000000,32.000000,21.000000
1.779037,34.227406,53.000000,29.000000,18.000000
16.512005,34.238487,53.000000,28.000000,16.000000
21.231606,34.252781,55.000000,29.000000,18.000000
16.254221,34.238007,54.000000,30.000000,22.000000
6.097183,34.226513,48.000000,32.000000,29.000000
-2.010921,34.219276,50.000000,31.000000,26.000000
-2.554562,34.216824,47.000000,30.000000,23.000000
2.116723,34.219315,52.000000,32.000000,19.000000
4.204961,34.226570,49.000000,32.000000,18.000000
0.601739,34.238052,50.000000,31.000000,21.000000
-5.142045,34.252781,51.000000,29.000000,19.000000
-9.454856,34.238415,55.000000,27.000000,19.000000
-12.715368,34.227245,57.000000,29.000000,19.000000
-17.801287,34.220203,51.000000,28.000000,24.000000
-25.564379,34.217800,52.000000,28.000000,23.000000
-30.977070,34.220196,58.000000,25.000000,20.000000
-27.584393,34.227230,59.000000,23.000000,22.000000
-15.576458,34.238403,53.000000,31.000000,16.000000
-1.400889,34.252781,47.000000,31.000000,18.000000
9.272662,34.238075,52.000000,31.000000,17.000000
14.915965,34.226624,49.000000,30.000000,21.000000
15.921683,34.219402,50.000000,31.000000,25.000000
12.914844,34.216942,49.000000,31.000000,24.000000
7.863176,34.219402,47.000000,29.000000,26.000000
4.287758,34.226624,49.000000,32.000000,23.000000
4.449543,34.238075,51.000000,30.000000,17.000000
6.615626,34.252781,57.000000,27.000000,15.000000
6.854420,34.238403,52.000000,31.000000,17.000000
3.186698,34.227230,48.000000,31.000000,24.000000
-2.713561,34.220196,54.000000,30.000000,26.000000
-7.984562,34.217800,50.000000,28.000000,23.000000
-11.593669,34.220203,55.000000,28.000000,22.000000
-14.267435,34.227245,49.000000,32.000000,18.000000
-17.590715,34.238415,47.000000,30.000000,21.000000
-22.761715,34.252781,52.000000,30.000000,21.000000
-26.542873,34.238052,55.000000,31.000000,20.000000
-21.922571,34.226570,54.000000,29.000000,19.000000
-7.317164,34.219315,53.000000,30.000000,19.000000
9.821809,34.216824,51.000000,28.000000,21.000000
21.409172,34.219276,54.000000,28.000000,20.000000
24.736624,34.226513,52.000000,28.000000,21.000000
20.133757,34.238007,54.000000,29.000000,22.000000
9.753076,34.252781,57.000000,30.000000,19.000000
-1.178094,34.238487,50.000000,28.000000,21.000000
-6.975799,34.227406,52.000000,33.000000,19.000000
-6.264765,34.220448,48.000000,34.000000,18.000000
-2.332609,34.218102,48.000000,31.000000,24.000000
1.190325,34.220509,52.000000,32.000000,22.000000
2.724803,34.227501,50.000000,30.000000,26.000000
1.570434,34.238567,49.000000,30.000000,29.000000
-2.505241,34.252781,50.000000,31.000000,21.000000
-8.297808,34.237869,52.000000,29.000000,19.000000
-14.466817,34.226200,48.000000,33.000000,25.000000
-21.220549,34.218781,47.000000,31.000000,23.000000
-27.752533,34.216190,50.000000,31.000000,26.000000
-29.213158,34.218632,46.000000,33.000000,26.000000
-20.661806,34.225967,48.000000,34.000000,26.000000
-4.361967,34.237679,47.000000,32.000000,24.000000
11.305658,34.252781,50.000000,35.000000,22.000000
20.406731,34.238903,50.000000,35.000000,23.000000
22.606064,34.228275,52.000000,31.000000,22.000000
19.342672,34.221741,50.000000,32.000000,23.000000
12.449144,34.219711,55.000000,31.000000,18.000000
5.791750,34.222229,46.000000,32.000000,24.000000
3.064497,34.229042,50.000000,33.000000,28.000000
4.000939,34.239555,51.000000,30.000000,29.000000
5.071332,34.252781,50.000000,34.000000,31.000000
3.232787,34.236420,57.000000,29.000000,20.000000
-1.457485,34.222839,46.000000,33.000000,21.000000
-6.577107,34.213093,51.000000,32.000000,20.000000
-10.347470,34.207821,47.000000,32.000000,19.000000
-12.777411,34.207344,47.000000,35.000000,26.000000
-15.144588,34.211658,49.000000,35.000000,26.000000
-19.178883,34.220406,44.000000,31.000000,27.000000
-23.673548,34.232769,50.000000,31.000000,28.000000
-22.273577,34.216537,53.000000,32.000000,20.000000
-10.320566,34.204098,54.000000,29.000000,19.000000
6.743394,34.196415,52.000000,33.000000,17.000000
18.967192,34.193974,53.000000,33.000000,15.000000
23.394800,34.196861,49.000000,30.000000,25.000000
23.217991,34.204800,50.000000,30.000000,27.000000
20.447269,34.217136,46.000000,33.000000,24.000000
16.288910,34.232769,48.000000,31.000000,25.000000
13.493357,34.219242,50.000000,31.000000,20.000000
13.040649,34.208744,52.000000,32.000000,20.000000
12.500809,34.202137,50.000000,31.000000,24.000000
9.970249,34.199883,50.000000,33.000000,19.000000
5.599537,34.202118,52.000000,31.000000,19.000000
-0.251607,34.208714,54.000000,30.000000,20.000000
-6.377223,34.219215,51.000000,29.000000,18.000000
-10.744475,34.232769,55.000000,28.000000,22.000000
-13.726156,34.217197,51.000000,29.000000,20.000000
-18.379900,34.204941,58.000000,29.000000,19.000000
-26.137842,34.197083,50.000000,30.000000,18.000000
-33.279633,34.194252,51.000000,33.000000,19.000000
-32.322113,34.196712,50.000000,32.000000,22.000000
-19.044640,34.204353,48.000000,33.000000,24.000000
1.063983,34.216694,49.000000,32.000000,23.000000
17.065754,34.232769,51.000000,31.000000,24.000000
23.470480,34.220234,48.000000,31.000000,23.000000
23.072813,34.211315,54.000000,28.000000,18.000000
20.538544,34.206863,54.000000,29.000000,18.000000
17.627710,34.207268,48.000000,32.000000,20.000000
13.552553,34.212543,52.000000,31.000000,22.000000
7.501050,34.222393,50.000000,31.000000,24.000000
1.358081,34.236160,47.000000,30.000000,26.000000
-1.459180,34.252781,50.000000,31.000000,26.000000
-0.520001,34.239864,46.000000,33.000000,24.000000
1.276929,34.229660,53.000000,32.000000,24.000000
1.990793,34.223103,54.000000,34.000000,21.000000
1.347317,34.220722,51.000000,29.000000,16.000000
-1.851650,34.222744,53.000000,27.000000,16.000000
-8.481629,34.229095,48.000000,32.000000,20.000000
-17.180746,34.239380,50.000000,31.000000,23.000000
-25.840897,34.252781,58.000000,27.000000,27.000000
-30.899982,34.237148,56.000000,29.000000,23.000000
-26.436462,34.224926,53.000000,28.000000,26.000000
-11.515046,34.217186,54.000000,30.000000,22.000000
5.415690,34.214520,52.000000,31.000000,18.000000
15.777791,34.217133,46.000000,35.000000,19.000000
18.702009,34.224846,42.000000,34.000000,21.000000
16.685171,34.237083,45.000000,32.000000,26.000000
11.274027,34.252781,45.000000,34.000000,27.000000
4.855337,34.239498,54.000000,31.000000,25.000000
0.845394,34.229370,50.000000,30.000000,24.000000
0.558646,34.223171,53.000000,31.000000,19.000000
1.537761,34.221268,55.000000,30.000000,20.000000
0.515498,34.223679,49.000000,31.000000,21.000000
-2.346291,34.230160,51.000000,33.000000,22.000000
-4.957413,34.240170,47.000000,32.000000,25.000000
-8.043389,34.252781,46.000000,31.000000,26.000000
-13.378723,34.235798,52.000000,29.000000,22.000000
-19.287899,34.221672,50.000000,29.000000,20.000000
-23.114630,34.211533,56.000000,31.000000,19.000000
-23.847708,34.206097,51.000000,31.000000,20.000000
-20.316021,34.205708,53.000000,31.000000,21.000000
-12.205527,34.210373,53.000000,31.000000,22.000000
-2.219069,34.219688,49.000000,30.000000,23.000000
7.374065,34.232769,51.000000,31.000000,23.000000
16.814474,34.217319,59.000000,25.000000,19.000000
24.247736,34.205593,57.000000,25.000000,21.000000
25.125479,34.198448,58.000000,30.000000,18.000000
18.577543,34.196266,54.000000,29.000000,19.000000
